                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    220,                0.45418,                0.39239,                0.89746,                0.89019,                0.89248,                0.93636,                0.80996,                0.56557,                0.54808,                0.97118,              0.0019566,              0.0019566,              0.0019566
                    221,                0.40895,                0.33727,                0.86531,                0.93066,                0.84404,                0.93607,                0.80162,                0.58211,                0.50573,                0.97486,              0.0019541,              0.0019541,              0.0019541
                    222,                0.39438,                0.33221,                0.85742,                0.87428,                0.91743,                0.94196,                0.78284,                0.67595,                0.65377,                0.99099,              0.0019517,              0.0019517,              0.0019517
                    223,                0.40354,                0.34474,                 0.8648,                0.87749,                0.88991,                0.95038,                0.82888,                0.56138,                0.64725,                0.93504,              0.0019492,              0.0019492,              0.0019492
                    224,                0.43306,                0.34661,                0.90263,                 0.8749,                0.89823,                0.94123,                0.81869,                0.57034,                0.62027,                0.93084,              0.0019467,              0.0019467,              0.0019467
                    225,                0.40617,                0.35265,                0.86472,                0.90661,                0.90826,                0.95136,                0.82803,                0.55954,                0.50134,                0.91517,              0.0019442,              0.0019442,              0.0019442
                    226,                0.40405,                0.33788,                0.87757,                0.93181,                0.87753,                0.95761,                0.84501,                0.55647,                0.54334,                0.89793,              0.0019417,              0.0019417,              0.0019417
                    227,                0.43011,                0.33708,                0.88841,                0.92852,                0.88073,                0.96127,                0.84205,                0.54939,                0.59218,                0.90984,              0.0019392,              0.0019392,              0.0019392
                    228,                0.42105,                0.33814,                0.87662,                0.91533,                0.89263,                0.96142,                0.85318,                0.55522,                0.59625,                0.91806,              0.0019367,              0.0019367,              0.0019367
                    229,                0.40073,                0.31826,                0.87141,                0.85903,                0.89454,                0.94055,                0.80155,                0.62542,                0.66638,                0.94057,              0.0019342,              0.0019342,              0.0019342
                    230,                 0.4211,                0.34589,                0.88471,                0.91504,                0.88927,                0.93774,                0.81695,                0.57319,                0.69035,                 0.9407,              0.0019317,              0.0019317,              0.0019317
                    231,                0.41068,                0.33121,                0.86457,                0.89275,                0.91638,                0.93379,                0.82797,                0.57148,                0.67469,                0.92091,              0.0019292,              0.0019292,              0.0019292
                    232,                0.40959,                0.32679,                0.87123,                0.89377,                0.92625,                0.94655,                0.83406,                0.52353,                0.55669,                0.91719,              0.0019267,              0.0019267,              0.0019267
                    233,                0.39749,                0.30086,                0.85879,                0.89066,                0.91743,                0.95403,                0.84339,                0.51137,                0.56345,                0.89271,              0.0019242,              0.0019242,              0.0019242
                    234,                 0.4098,                0.31738,                0.87363,                0.88692,                0.93578,                0.96364,                0.85159,                0.54261,                0.70278,                0.87814,              0.0019217,              0.0019217,              0.0019217
                    235,                0.40938,                0.32287,                 0.8764,                0.94027,                0.89908,                0.96183,                0.83652,                0.56108,                0.60764,                0.89344,              0.0019192,              0.0019192,              0.0019192
                    236,                 0.4461,                0.34799,                0.88339,                0.84109,                0.92261,                0.95192,                0.82105,                0.57785,                0.63805,                0.92282,              0.0019168,              0.0019168,              0.0019168
                    237,                0.38628,                0.33091,                 0.8618,                0.85979,                 0.8439,                0.91372,                0.81609,                0.56318,                0.79316,                 0.9065,              0.0019143,              0.0019143,              0.0019143
                    238,                 0.3906,                0.32015,                0.85961,                 0.9543,                0.84404,                0.94796,                0.84576,                0.52637,                0.66595,                0.89617,              0.0019118,              0.0019118,              0.0019118
                    239,                0.39565,                0.32318,                0.86767,                0.92267,                0.91743,                0.95407,                0.83421,                 0.5656,                0.64771,                0.91943,              0.0019093,              0.0019093,              0.0019093
                    240,                0.40707,                0.32455,                0.86518,                0.93831,                0.88991,                0.95016,                0.82941,                0.56367,                0.54838,                0.95113,              0.0019068,              0.0019068,              0.0019068
                    241,                0.41096,                 0.3257,                0.87454,                0.91643,                0.90543,                0.96063,                0.82588,                0.59017,                0.54722,                0.97488,              0.0019043,              0.0019043,              0.0019043
                    242,                0.40669,                0.35191,                 0.8817,                0.89635,                0.92661,                0.95795,                0.83883,                0.55581,                0.53499,                0.93467,              0.0019018,              0.0019018,              0.0019018
                    243,                0.41597,                0.35061,                0.87367,                0.90651,                0.88956,                0.94843,                0.83075,                0.56594,                0.55484,                0.92697,              0.0018993,              0.0018993,              0.0018993
                    244,                0.43394,                0.35314,                0.87699,                0.93231,                0.88449,                0.94176,                0.82369,                0.54442,                0.52122,                0.90858,              0.0018968,              0.0018968,              0.0018968
                    245,                0.39751,                0.35302,                0.87216,                0.91757,                0.88991,                 0.9375,                0.83035,                0.56871,                0.65964,                0.96624,              0.0018943,              0.0018943,              0.0018943
                    246,                  0.429,                0.37222,                0.89369,                0.93002,                0.88073,                0.93952,                0.84354,                0.56907,                0.72057,                0.98676,              0.0018918,              0.0018918,              0.0018918
                    247,                 0.4065,                0.31486,                0.85355,                0.92247,                0.87331,                0.95603,                0.85042,                0.57474,                0.68495,                0.91863,              0.0018893,              0.0018893,              0.0018893
                    248,                0.41264,                0.34645,                0.86492,                0.89182,                0.90826,                  0.955,                0.82454,                0.53374,                0.62219,                0.89049,              0.0018868,              0.0018868,              0.0018868
                    249,                0.40478,                0.33476,                0.86931,                0.90716,                0.89649,                0.96323,                0.84826,                0.55821,                0.60172,                0.89802,              0.0018844,              0.0018844,              0.0018844
                    250,                0.41249,                 0.3271,                0.87201,                0.94098,                0.88073,                0.96557,                0.84789,                0.55299,                 0.5244,                0.89554,              0.0018819,              0.0018819,              0.0018819
                    251,                 0.3903,                0.32005,                0.87285,                0.90739,                0.88991,                0.96205,                0.84824,                0.56551,                0.63875,                0.90883,              0.0018794,              0.0018794,              0.0018794
                    252,                0.38914,                0.32177,                 0.8608,                0.91536,                0.89295,                0.96807,                0.84878,                0.56851,                0.57753,                0.92362,              0.0018769,              0.0018769,              0.0018769
                    253,                 0.3971,                0.36226,                0.86724,                0.92526,                0.90857,                0.96803,                0.84274,                0.56606,                0.47006,                0.93778,              0.0018744,              0.0018744,              0.0018744
                    254,                0.36701,                0.31164,                0.86427,                0.91302,                0.86678,                0.94799,                0.85339,                0.56855,                0.57557,                0.96082,              0.0018719,              0.0018719,              0.0018719
                    255,                0.39697,                0.31252,                0.86289,                0.89945,                0.87156,                0.94417,                0.83695,                0.59896,                0.72641,                0.98699,              0.0018694,              0.0018694,              0.0018694
                    256,                0.39547,                0.32089,                0.87012,                 0.9076,                0.90112,                0.95077,                0.83013,                0.60257,                0.54882,                0.97806,              0.0018669,              0.0018669,              0.0018669
                    257,                0.38398,                0.30686,                0.87334,                0.94122,                0.88141,                0.95934,                0.84448,                0.55212,                  0.559,                0.93489,              0.0018644,              0.0018644,              0.0018644
                    258,                0.41298,                0.32592,                0.87411,                0.89758,                0.88446,                0.95503,                0.85195,                0.55414,                0.45348,                0.94387,              0.0018619,              0.0018619,              0.0018619
                    259,                0.36928,                 0.3083,                 0.8634,                0.88278,                 0.8982,                0.95294,                0.84312,                0.57134,                0.43351,                0.95959,              0.0018594,              0.0018594,              0.0018594
                    260,                0.38645,                0.29755,                0.85994,                 0.8983,                0.89908,                0.94702,                0.84566,                0.56004,                0.50886,                0.94258,              0.0018569,              0.0018569,              0.0018569
                    261,                0.38072,                0.33404,                0.86965,                0.89628,                0.93578,                0.95115,                0.84948,                0.53868,                0.46599,                0.93923,              0.0018544,              0.0018544,              0.0018544
                    262,                0.40427,                0.32109,                0.85856,                0.92652,                0.92551,                0.95565,                0.84306,                0.58799,                0.56586,                0.93251,              0.0018519,              0.0018519,              0.0018519
                    263,                0.39765,                0.34648,                0.86735,                0.92028,                0.90826,                 0.9516,                0.83479,                0.54245,                0.72364,                0.92618,              0.0018495,              0.0018495,              0.0018495
                    264,                0.39672,                0.32773,                0.87084,                  0.939,                0.86239,                0.95742,                0.84136,                0.59158,                0.60898,                 0.9691,               0.001847,               0.001847,               0.001847
                    265,                0.38292,                 0.3222,                0.85239,                0.90772,                0.88991,                 0.9548,                0.85008,                0.55017,                0.62363,                0.93392,              0.0018445,              0.0018445,              0.0018445
                    266,                0.38352,                0.32643,                0.87921,                0.93133,                0.87103,                0.94957,                0.85599,                0.55086,                 0.5283,                0.94265,               0.001842,               0.001842,               0.001842
                    267,                0.39987,                0.32651,                0.86933,                0.89372,                0.92661,                0.96394,                0.85456,                0.58872,                0.60259,                0.95796,              0.0018395,              0.0018395,              0.0018395
                    268,                0.36416,                0.30961,                0.85642,                 0.9119,                0.90826,                0.95242,                0.84002,                0.58623,                0.49351,                0.95692,               0.001837,               0.001837,               0.001837
                    269,                0.38253,                0.31808,                0.86422,                0.89674,                0.92661,                0.96416,                 0.8446,                0.56791,                0.50723,                0.94989,              0.0018345,              0.0018345,              0.0018345
                    270,                0.38957,                0.29831,                0.86543,                0.94864,                0.87156,                0.95848,                 0.8468,                 0.5382,                0.51524,                0.91468,               0.001832,               0.001832,               0.001832
                    271,                0.36853,                0.29236,                0.85012,                0.90118,                0.89908,                0.95321,                0.84516,                0.50957,                 0.6063,                0.89197,              0.0018295,              0.0018295,              0.0018295
                    272,                0.41651,                0.31536,                0.87173,                0.90661,                0.90826,                0.95231,                  0.846,                0.56744,                0.70486,                0.89943,               0.001827,               0.001827,               0.001827
                    273,                0.39055,                0.30264,                 0.8566,                0.90965,                0.92373,                0.96647,                  0.844,                0.52969,                0.54858,                0.89254,              0.0018245,              0.0018245,              0.0018245
                    274,                0.37666,                0.29873,                0.85139,                0.91714,                0.91395,                0.97123,                0.85276,                0.55413,                0.69188,                0.92654,               0.001822,               0.001822,               0.001822
                    275,                0.39661,                0.34057,                0.87187,                0.96424,                0.87156,                0.95754,                0.82463,                0.52826,                0.57951,                0.90221,              0.0018195,              0.0018195,              0.0018195
                    276,                0.42668,                0.34682,                0.90031,                0.90797,                0.88991,                0.96002,                  0.859,                0.51609,                0.51694,                0.90444,              0.0018171,              0.0018171,              0.0018171
                    277,                 0.3604,                0.30276,                0.86981,                0.88637,                0.93037,                0.96782,                0.87124,                0.54472,                0.50677,                0.92131,              0.0018146,              0.0018146,              0.0018146
                    278,                0.38479,                0.30407,                0.85528,                0.89758,                0.88445,                0.94783,                0.84394,                 0.5525,                0.64797,                0.91993,              0.0018121,              0.0018121,              0.0018121
                    279,                0.37901,                0.32718,                0.85401,                0.91461,                0.89908,                0.95345,                0.84065,                0.57223,                0.57066,                0.91472,              0.0018096,              0.0018096,              0.0018096
                    280,                0.36275,                0.28859,                0.84103,                0.86732,                0.89962,                0.95238,                 0.8129,                0.58719,                0.71531,                0.91053,              0.0018071,              0.0018071,              0.0018071
                    281,                0.42114,                 0.3517,                0.88422,                0.91659,                 0.9073,                0.95936,                0.84609,                0.52958,                0.61125,                 0.9171,              0.0018046,              0.0018046,              0.0018046
                    282,                0.41623,                0.30408,                0.88413,                0.88257,                0.91743,                0.95098,                0.83967,                0.52259,                0.55552,                0.89132,              0.0018021,              0.0018021,              0.0018021
                    283,                0.39727,                0.29186,                0.87236,                0.92173,                0.89908,                0.95142,                 0.8537,                0.52577,                0.50541,                0.89245,              0.0017996,              0.0017996,              0.0017996
                    284,                0.39529,                 0.2969,                0.85448,                0.90695,                0.89908,                0.95647,                 0.8439,                0.53345,                0.55084,                0.88747,              0.0017971,              0.0017971,              0.0017971
                    285,                0.39606,                0.32644,                0.86474,                0.94103,                0.87848,                0.96478,                0.83696,                0.53722,                 0.4537,                0.89897,              0.0017946,              0.0017946,              0.0017946
                    286,                0.38153,                0.30841,                0.85707,                0.93286,                0.89236,                0.95655,                0.82005,                0.56883,                0.57926,                0.92389,              0.0017921,              0.0017921,              0.0017921
                    287,                0.40451,                0.34644,                0.87768,                0.91011,                0.87156,                0.95869,                0.84446,                 0.5792,                0.62463,                0.90621,              0.0017896,              0.0017896,              0.0017896
                    288,                0.40499,                0.32035,                0.87521,                0.92034,                0.88991,                0.94383,                0.82906,                0.55192,                0.54606,                0.91084,              0.0017871,              0.0017871,              0.0017871
                    289,                0.39735,                0.31065,                0.87074,                0.90049,                0.88991,                0.94424,                0.83277,                0.53814,                0.51922,                0.91029,              0.0017847,              0.0017847,              0.0017847
                    290,                0.37408,                0.29331,                0.85605,                0.91899,                0.90826,                0.97237,                0.85037,                0.53145,                0.54166,                0.89308,              0.0017822,              0.0017822,              0.0017822
                    291,                0.36067,                0.28185,                0.85688,                0.91723,                0.91743,                0.97341,                  0.861,                0.52814,                 0.6184,                0.89936,              0.0017797,              0.0017797,              0.0017797
                    292,                0.37539,                0.30972,                0.86136,                0.90983,                0.92569,                0.96447,                0.84502,                0.55621,                0.56066,                 0.9333,              0.0017772,              0.0017772,              0.0017772
                    293,                0.38744,                0.30089,                0.87617,                0.90471,                0.91743,                0.95356,                0.84155,                0.56707,                0.55022,                0.95031,              0.0017747,              0.0017747,              0.0017747
                    294,                0.37815,                 0.3137,                0.87816,                0.90723,                0.93578,                 0.9658,                0.85371,                0.56238,                0.51173,                0.95114,              0.0017722,              0.0017722,              0.0017722
                    295,                 0.3747,                0.31821,                0.85764,                0.91871,                0.93315,                0.97118,                0.84404,                0.56785,                0.54704,                0.92906,              0.0017697,              0.0017697,              0.0017697
                    296,                0.37999,                0.30125,                0.85851,                0.93236,                0.88517,                 0.9658,                0.85033,                0.52034,                0.54855,                0.91965,              0.0017672,              0.0017672,              0.0017672
                    297,                0.38409,                0.31316,                0.85063,                0.93175,                0.89908,                0.95717,                0.84048,                0.56019,                0.58976,                0.93065,              0.0017647,              0.0017647,              0.0017647
                    298,                 0.3683,                0.32129,                0.85913,                  0.879,                0.90826,                0.93705,                0.82263,                 0.5249,                0.71957,                0.88832,              0.0017622,              0.0017622,              0.0017622
                    299,                0.37749,                0.30481,                0.85988,                0.93598,                0.88991,                0.96251,                 0.8461,                0.48527,                 0.6082,                0.89022,              0.0017597,              0.0017597,              0.0017597
                    300,                0.38604,                0.31832,                0.85778,                0.95397,                0.89908,                0.96738,                0.85176,                0.53877,                0.48409,                0.93878,              0.0017572,              0.0017572,              0.0017572
                    301,                0.35878,                0.31919,                0.84322,                0.93723,                0.92661,                  0.975,                0.84186,                0.54754,                0.65817,                 0.9304,              0.0017547,              0.0017547,              0.0017547
                    302,                0.35559,                0.30482,                0.86223,                0.91065,                0.93507,                0.96514,                0.85021,                0.51504,                0.69185,                0.88858,              0.0017522,              0.0017522,              0.0017522
                    303,                0.35602,                0.29551,                0.84725,                0.89327,                0.92145,                0.96663,                 0.8586,                0.49377,                0.47982,                0.88051,              0.0017498,              0.0017498,              0.0017498
                    304,                0.37679,                0.30726,                0.86051,                0.94101,                0.87807,                 0.9496,                0.83347,                0.53314,                 0.6833,                0.90444,              0.0017473,              0.0017473,              0.0017473
                    305,                0.38588,                0.32035,                0.87158,                0.89333,                0.92204,                0.95313,                0.82581,                 0.5235,                0.52804,                0.89007,              0.0017448,              0.0017448,              0.0017448
                    306,                0.35852,                0.30154,                0.85694,                0.87038,                0.92409,                0.93764,                0.80009,                0.50615,                0.56305,                0.89579,              0.0017423,              0.0017423,              0.0017423
                    307,                0.36885,                0.28766,                0.87082,                0.90781,                0.88991,                0.94051,                0.82414,                0.52015,                0.49849,                 0.9083,              0.0017398,              0.0017398,              0.0017398
                    308,                0.35711,                0.28775,                0.84731,                0.90064,                0.91478,                0.96473,                0.83633,                0.54185,                0.60912,                0.92182,              0.0017373,              0.0017373,              0.0017373
                    309,                0.39061,                0.30472,                0.86407,                0.88616,                0.93578,                0.96497,                0.84027,                0.55144,                0.50694,                0.90176,              0.0017348,              0.0017348,              0.0017348
                    310,                0.38259,                0.29962,                0.87081,                0.91725,                 0.9152,                0.96161,                0.85072,                0.51256,                0.56851,                 0.8973,              0.0017323,              0.0017323,              0.0017323
                    311,                0.35817,                0.28492,                0.84548,                0.90211,                0.93001,                0.96716,                0.85658,                0.50276,                0.59475,                0.90429,              0.0017298,              0.0017298,              0.0017298
                    312,                0.37498,                0.32147,                 0.8692,                0.86987,                0.90826,                0.95017,                0.83163,                0.55819,                0.71098,                0.91423,              0.0017273,              0.0017273,              0.0017273
                    313,                0.35665,                0.29008,                0.85442,                0.90697,                0.89447,                0.95018,                0.85435,                 0.5441,                0.69773,                0.90589,              0.0017248,              0.0017248,              0.0017248
                    314,                0.36164,                0.28626,                0.84767,                0.92359,                 0.8872,                 0.9492,                0.84644,                0.53181,                 0.6289,                0.89097,              0.0017223,              0.0017223,              0.0017223
                    315,                0.39106,                0.32649,                0.88001,                 0.8835,                0.90452,                0.95233,                0.82435,                0.54273,                0.59781,                0.90138,              0.0017198,              0.0017198,              0.0017198
                    316,                 0.3692,                0.29307,                0.85695,                0.89247,                0.91743,                0.96254,                0.84784,                0.53024,                  0.605,                0.90074,              0.0017174,              0.0017174,              0.0017174
                    317,                0.34137,                0.27417,                0.84284,                0.93239,                0.88568,                0.95951,                0.84825,                0.52366,                0.69207,                0.89638,              0.0017149,              0.0017149,              0.0017149
                    318,                0.35625,                0.28186,                0.87597,                0.91848,                0.88991,                0.96396,                0.85317,                0.53099,                 0.6709,                0.89494,              0.0017124,              0.0017124,              0.0017124
                    319,                 0.3598,                0.27229,                0.84964,                0.92149,                0.88991,                0.95825,                0.84323,                0.53287,                0.64339,                0.88476,              0.0017099,              0.0017099,              0.0017099
                    320,                0.37081,                0.28797,                0.85961,                0.90886,                0.91493,                0.96222,                0.84185,                 0.5505,                0.76317,                0.90593,              0.0017074,              0.0017074,              0.0017074
                    321,                0.39467,                0.31584,                0.88948,                0.90012,                0.90826,                0.94668,                0.84942,                0.52891,                0.68099,                0.89309,              0.0017049,              0.0017049,              0.0017049
                    322,                0.37531,                0.30539,                0.86873,                 0.9195,                0.89908,                 0.9588,                0.85861,                0.53938,                0.57952,                0.89336,              0.0017024,              0.0017024,              0.0017024
                    323,                0.35734,                0.27732,                0.83575,                0.95218,                0.92661,                0.97409,                 0.8739,                0.50311,                 0.5501,                0.89513,              0.0016999,              0.0016999,              0.0016999
                    324,                0.36579,                0.29536,                 0.8551,                0.92378,                0.89908,                0.96047,                0.87125,                0.50827,                0.54332,                0.88649,              0.0016974,              0.0016974,              0.0016974
                    325,                0.34123,                0.27087,                0.84762,                0.95068,                0.88991,                0.95529,                0.86078,                0.51055,                0.58626,                0.87961,              0.0016949,              0.0016949,              0.0016949
                    326,                0.35876,                0.28412,                0.84709,                0.87706,                0.94495,                0.96518,                0.83662,                0.54299,                0.48537,                0.88772,              0.0016924,              0.0016924,              0.0016924
                    327,                0.35669,                0.31392,                0.84035,                0.88502,                0.90826,                0.96004,                0.84242,                0.53891,                0.56403,                0.89381,              0.0016899,              0.0016899,              0.0016899
                    328,                0.34328,                0.26593,                0.85498,                0.89908,                 0.8991,                0.95894,                0.85295,                0.48841,                0.49977,                0.86539,              0.0016874,              0.0016874,              0.0016874
                    329,                0.38896,                0.28129,                0.88436,                0.91898,                0.90826,                0.96652,                0.85972,                0.47538,                0.58727,                0.86718,               0.001685,               0.001685,               0.001685
                    330,                0.37837,                0.29581,                0.86408,                0.91791,                0.92323,                0.96571,                0.87405,                0.48513,                 0.5154,                0.86814,              0.0016825,              0.0016825,              0.0016825
                    331,                0.35565,                0.29502,                0.86339,                0.92588,                0.91688,                0.95137,                0.85562,                0.49445,                0.53595,                0.87174,                0.00168,                0.00168,                0.00168
                    332,                0.36155,                0.28899,                0.85245,                0.91793,                0.86239,                0.94657,                0.84298,                0.61089,                0.60143,                0.95975,              0.0016775,              0.0016775,              0.0016775
                    333,                0.34118,                0.29028,                0.84209,                0.92191,                0.91743,                0.94663,                0.84367,                0.54846,                 0.4727,                 0.9396,               0.001675,               0.001675,               0.001675
                    334,                0.37178,                0.28752,                0.86097,                0.93666,                0.88991,                0.94354,                0.83596,                0.53064,                0.48161,                0.93088,              0.0016725,              0.0016725,              0.0016725
                    335,                0.34195,                 0.2845,                0.85126,                0.91911,                0.89908,                0.96314,                0.85688,                0.53827,                0.48608,                0.92751,                0.00167,                0.00167,                0.00167
                    336,                0.35724,                0.27413,                0.85148,                0.93458,                0.91738,                 0.9686,                0.85612,                0.59017,                0.72575,                 0.9239,              0.0016675,              0.0016675,              0.0016675
                    337,                0.35327,                0.31455,                0.85748,                0.96937,                0.87156,                 0.9577,                 0.8575,                0.54417,                 0.7005,                0.90299,               0.001665,               0.001665,               0.001665
                    338,                0.35712,                0.28233,                0.85697,                0.90652,                0.90826,                0.95545,                0.86056,                0.49543,                0.52458,                0.86279,              0.0016625,              0.0016625,              0.0016625
                    339,                 0.3689,                 0.2812,                0.88052,                0.92918,                0.89908,                0.95318,                0.87283,                0.45605,                0.48518,                0.84418,                0.00166,                0.00166,                0.00166
                    340,                0.35562,                0.28721,                0.85393,                0.93253,                0.90826,                0.95896,                0.86113,                0.49263,                0.54523,                0.87402,              0.0016575,              0.0016575,              0.0016575
                    341,                0.37691,                0.31112,                0.87034,                0.90474,                0.88991,                0.95745,                0.85754,                0.50757,                0.58479,                0.88855,               0.001655,               0.001655,               0.001655
                    342,                0.36517,                0.30876,                0.87613,                 0.9214,                0.86044,                0.94146,                 0.8456,                0.48162,                0.51357,                0.87233,              0.0016525,              0.0016525,              0.0016525
                    343,                0.38265,                0.31197,                0.86908,                0.88277,                 0.8981,                0.94968,                0.84504,                0.48229,                0.44351,                0.86928,              0.0016501,              0.0016501,              0.0016501
                    344,                0.36175,                0.28873,                0.86413,                0.87522,                 0.9009,                0.94176,                0.83832,                0.52971,                0.55536,                0.89437,              0.0016476,              0.0016476,              0.0016476
                    345,                0.34695,                0.28828,                0.84471,                 0.9154,                0.89346,                0.95699,                0.85932,                0.51274,                0.48365,                0.88443,              0.0016451,              0.0016451,              0.0016451
                    346,                0.34319,                0.26757,                0.84468,                0.92231,                0.90826,                0.96243,                0.87313,                 0.4903,                0.48624,                0.87671,              0.0016426,              0.0016426,              0.0016426
                    347,                0.33945,                0.26481,                0.84998,                0.93325,                0.89795,                0.95594,                0.86928,                0.49595,                0.52549,                0.88576,              0.0016401,              0.0016401,              0.0016401
                    348,                0.34538,                0.30114,                0.83933,                0.93356,                 0.9024,                0.95557,                0.85978,                0.49394,                0.52002,                0.89502,              0.0016376,              0.0016376,              0.0016376
                    349,                0.34542,                0.29065,                 0.8474,                 0.9438,                0.88991,                 0.9559,                0.85349,                 0.5286,                 0.5715,                0.90341,              0.0016351,              0.0016351,              0.0016351
                    350,                0.35571,                0.28292,                0.85755,                0.91354,                0.90826,                0.94865,                0.84097,                 0.5313,                0.55106,                0.89776,              0.0016326,              0.0016326,              0.0016326
                    351,                0.34137,                0.27549,                0.84435,                0.95085,                0.88751,                0.95671,                0.85388,                0.52038,                0.56849,                0.89904,              0.0016301,              0.0016301,              0.0016301
                    352,                0.35852,                0.28814,                 0.8518,                0.95448,                0.88991,                0.95016,                0.84553,                0.55851,                0.59463,                 0.9157,              0.0016276,              0.0016276,              0.0016276
                    353,                0.35901,                0.27949,                0.84479,                0.91656,                0.90697,                0.94123,                0.84429,                0.59757,                0.64778,                0.93379,              0.0016251,              0.0016251,              0.0016251
